Method,Data size,Data function,Noise mean,Noise std. deviation,Absolute error min,Absolute error max,Absolute error mean,Absolute error std. deviation,Relative error min,Relative error max,Relative error mean,Relative error std. deviation,Normalized error min,Normalized error max,Normalized error mean,Normalized error std. deviation,Time elapsed
fnn,100000,rosenbrock_func,0.0,5.0,0.3645217570156092,4823.771916235099,960.1764118891726,654.7480204591392,8.267185818198606e-06,14.295284075506313,0.08298553558758123,0.3189614896427763,1.506592505509302e-06,0.019936968033913118,0.003968472548696443,0.0027061168274204006,397.7505428791046
fnn,10000,rosenbrock_func,0.0,5.0,30.69807417120319,51841.71123928885,7305.473223679071,5947.209696415711,0.0006930642552068118,157.968848582339,0.898462526433683,6.061467864056661,0.00014410961967012927,0.24336670919737263,0.03429495159544207,0.02791869361801667,28.17925262451172
fnn,1000,rosenbrock_func,0.0,5.0,359.9328397673671,98828.55082824314,25210.44140020574,18483.784312757376,0.011965357251681536,62.20703978296471,2.3890973644623554,6.874532613633875,0.002561942714828027,0.7034453593483533,0.1794437726899287,0.131564534631315,1.9902377128601074
fnn,1000,sphere_func,0,0,0.02961530526259537,13.781275265657598,2.7374733167079635,2.1594614125577207,0.0006921310630957946,1.7942549470695481,0.12370994807946586,0.19601424526948663,0.00037226908941686074,0.17323281825594308,0.03441047424221349,0.02714477283133227,6.318598508834839
fnn,10000,sphere_func,0,0,0.0005719077747734502,5.262563267862248,1.0051413087033116,0.8323408029261599,2.165029115446893e-05,0.7509360546799109,0.03933136701917695,0.05745785563214563,6.8555592893135005e-06,0.06308327336673215,0.0120488060136678,0.009977415896532395,28.166694402694702
fnn,100000,sphere_func,0,0,4.968771946778361e-06,2.8053616516256454,0.15981807543232332,0.15108705481546061,9.302040843698494e-08,0.25642852906910474,0.0052283127742202,0.006032041269920324,5.105194199045001e-08,0.02882385463351473,0.0016420602924403604,0.001552352903406637,479.2009792327881
fnn,1000000,sphere_func,0,0,1.0566734687245116e-07,0.8557915810079919,0.14029695545248358,0.11567001200517527,2.9303833313474703e-09,3.9659868069579067,0.00537336479564236,0.016453849336165702,1.0397518045255467e-09,0.00842086857470645,0.0013805022735854382,0.0011381766200399236,2789.4368572235107
fnn,100000,sphere_func,0.0,5.0,0.0005213875115011035,6.274886601301972,1.8061551459901029,0.9037559658284978,1.915247262080778e-05,0.8749948641499457,0.0579457818652729,0.030408119834310965,5.461737643537336e-06,0.06573188579179555,0.01892017996848767,0.009467196413902795,391.88398480415344
fnn,1000,sphere_func,0.0,5.0,0.1599859566713402,11.079330300193277,5.308497250591514,2.6836357228834515,0.003885324619324463,1.6519992755259705,0.22669806485220562,0.2530673181787591,0.00187460911005384,0.1298202288886177,0.06220144263722925,0.03144505979682933,4.546127080917358
fnn,1000000,sphere_func,0.0,5.0,2.8909884175476463e-06,2.6624606157245267,0.5066186481026795,0.375088064959618,2.026118569840264e-07,12.466381033350457,0.022277461157110334,0.08191072116814811,2.9057069326613432e-08,0.026760156568219957,0.005091979300478164,0.0037699770227243657,2803.7004401683807
fnn,10000,sphere_func,0.0,5.0,0.003398989871215008,10.574676646532282,2.6690057757039996,1.7471927739703759,9.185139979151986e-05,4.065171602763565,0.12158332718916309,0.23608846503508735,4.031691610046315e-05,0.1254308977965179,0.03165825318927611,0.020724223121712047,37.98688268661499
