Method,Data size,Data function,Noise mean,Noise std. deviation,Relative error min,Relative error max,Relative error mean,Relative error std. deviation,Time elapsed
32nn,10000,sphere_func,0,0,8.07218519373765e-07,6.742431121472313,0.10070597265281436,0.1981204243943348,0.10953569412231445
32nn,1000,sphere_func,0,0,0.0016066313176155314,0.9719984962714724,0.20604341482454558,0.15912716909795233,0.05976748466491699
32nn,1000000,sphere_func,0,0,1.5142392729669925e-08,1.732478493664669,0.017141090877608015,0.0184501533488901,12.884438514709473
32nn,100000,sphere_func,0,0,4.390062669067277e-07,2.0182996771809485,0.03964493992830181,0.04935177864671108,1.1035702228546143
32nn,10000000,sphere_func,0,0,1.5316505510755684e-08,1.5576489666816489,0.008171318434992523,0.008259433244509751,143.79594039916992
32nn,1000,sphere_func,0.0,5.0,0.0008471788418814932,1.6494257871064804,0.2117903993876034,0.19993127065770236,0.058945417404174805
32nn,10000,sphere_func,0.0,5.0,1.0320767928267667e-05,1.501740983169386,0.09768346172510652,0.10446173943324677,0.11815857887268066
32nn,100000,sphere_func,0.0,5.0,7.886970630792541e-06,3.315519453327199,0.04985334771657785,0.06590017638364574,0.9582512378692627
32nn,1000000,sphere_func,0.0,5.0,6.601410901527074e-08,16.766575159376213,0.03471052587555075,0.08030678697923167,12.110729694366455
32nn,10000000,sphere_func,0.0,5.0,1.2649756142355073e-08,37.807722267340196,0.030300031520907232,0.07048137041676196,150.6811604499817
4nn,100000,rastrigin_func,0,0,2.1726865255649554e-05,5.462630795294671,0.15716109693363456,0.1666545084269697,1.2719509601593018
4nn,10000,rastrigin_func,0,0,0.00037747405146705337,1.7510436403712837,0.20070792708614055,0.193741775615877,0.19234251976013184
4nn,10000000,rastrigin_func,0,0,2.2917078676141944e-09,2.411105863551675,0.04292667570799901,0.0399992121472819,140.1546733379364
4nn,1000000,rastrigin_func,0,0,2.4494273236334556e-06,4.001062783398533,0.08445417861184801,0.08283282437231,11.204819440841675
4nn,1000,rastrigin_func,0,0,5.969313624916264e-06,1.1431150206707932,0.19016187345914565,0.1855015191963516,0.05085039138793945
4nn,10000,rastrigin_func,0.0,5.0,0.00014958252486538148,3.224550249940095,0.20247158897600498,0.21711253696200483,0.15546488761901855
4nn,100000,rastrigin_func,0.0,5.0,8.672817095770188e-06,4.709481479244978,0.1622094178206908,0.17440717437095074,1.1453893184661865
4nn,1000,rastrigin_func,0.0,5.0,0.005968693585546637,1.4558054022069273,0.18404875150504196,0.189906022776505,0.06448984146118164
4nn,10000000,rastrigin_func,0.0,5.0,5.524067649642614e-09,2.224692499953384,0.05215598311347637,0.0479801133494588,136.63790822029114
4nn,1000000,rastrigin_func,0.0,5.0,7.88950822172236e-07,2.7424253216811754,0.0888517309935458,0.08602715398084516,12.626899003982544
4nn,10000,rosenbrock_func,0,0,0.0003784262262384687,5.2179051579681754,0.19905766094363211,0.27422073592651036,0.160308837890625
4nn,10000000,rosenbrock_func,0,0,3.608887524864012e-08,3.1803400269262654,0.028327225156865938,0.029227394543786485,142.62527585029602
4nn,1000000,rosenbrock_func,0,0,3.795645700839844e-07,6.051388072636748,0.05207989450736315,0.05917241265941496,17.009044647216797
4nn,1000,rosenbrock_func,0,0,0.004561997421912825,4.520024349922801,0.3694762249564979,0.5172044052928066,0.08514213562011719
4nn,100000,rosenbrock_func,0,0,2.1640577467790403e-06,8.35376287851089,0.09710352711659817,0.12937034376675063,1.3283512592315674
4nn,1000,rosenbrock_func,0.0,5.0,0.005129780385458654,4.982421335650115,0.3537545513200531,0.5356724716469657,0.05557966232299805
4nn,10000,rosenbrock_func,0.0,5.0,1.9750443463059503e-05,23.459222476997756,0.2049563674614317,0.6505107472366575,0.22458672523498535
4nn,1000000,rosenbrock_func,0.0,5.0,5.160003165143875e-07,24.927511101368758,0.05229308719345409,0.0915595613803085,17.221688270568848
4nn,100000,rosenbrock_func,0.0,5.0,5.632397772672716e-06,12.65128098530422,0.10031232848742214,0.19150876325576133,1.5674681663513184
4nn,10000000,rosenbrock_func,0.0,5.0,3.8182882481569365e-09,6.626397437151573,0.028299049032925294,0.031638777294259034,182.47650265693665
4nn,1000,sphere_func,0,0,0.0005625547131848145,0.6071538881842756,0.15820937142224104,0.12344173390314303,0.05626964569091797
4nn,10000000,sphere_func,0,0,8.618152055599066e-11,0.5988156698588242,0.011826426309807004,0.010515530800432299,105.97799825668335
4nn,100000,sphere_func,0,0,8.496993277758732e-06,0.7741462303146365,0.039902821521764394,0.035502246024263315,0.7928469181060791
4nn,1000000,sphere_func,0,0,2.6150382736050095e-07,0.915908480761469,0.02145482179839591,0.019496588552578856,7.535451650619507
4nn,10000,sphere_func,0,0,0.00011522667837917573,1.3001004521110815,0.0740909833538347,0.07887558400234683,0.15609312057495117
4nn,1000,sphere_func,0.0,5.0,0.0038910593752247364,2.5183775266744033,0.19198241478431674,0.2426110628381593,0.06688427925109863
4nn,1000000,sphere_func,0.0,5.0,4.881346697240827e-07,36.54228457983565,0.08475882457208692,0.1928725956540276,7.926543951034546
4nn,100000,sphere_func,0.0,5.0,1.9449584645866e-05,7.763443375423653,0.09223686787731412,0.1570072955843547,0.7341656684875488
4nn,10000000,sphere_func,0.0,5.0,4.395089699728372e-08,52.04970979626616,0.08235412492832864,0.1783303270189775,106.70796060562134
4nn,10000,sphere_func,0.0,5.0,8.835990622901335e-05,1.413445827272188,0.10474482822611886,0.1157560739115451,0.09906578063964844
8nn,1000,rastrigin_func,0,0,0.0027724644095247827,2.1651015256666475,0.2260102448025712,0.2721727746462081,0.06255221366882324
8nn,10000,rastrigin_func,0,0,0.00023816066339737556,3.4505922016303563,0.19470962807399503,0.22439090866557682,0.13056659698486328
8nn,1000000,rastrigin_func,0,0,1.9352673658479078e-07,2.5271319210932797,0.08879439476058346,0.08994384498216633,16.054647207260132
8nn,100000,rastrigin_func,0,0,2.0380156888246685e-05,5.866209799376574,0.1719886887991375,0.18938869393290877,1.282698392868042
8nn,10000000,rastrigin_func,0,0,6.588767993606677e-08,2.850144866243544,0.040914931500527274,0.03976808467547889,173.77429175376892
8nn,1000,rastrigin_func,0.0,5.0,0.0020111870461723843,1.0165187629862995,0.17795695863663918,0.15470065433397082,0.06278395652770996
8nn,10000,rastrigin_func,0.0,5.0,0.0003750092198010783,1.7646215321603687,0.189200174954597,0.1790051624294933,0.24513649940490723
8nn,100000,rastrigin_func,0.0,5.0,1.8349357711526436e-05,6.777200159290773,0.17137971501515697,0.1846636047702155,1.2543740272521973
8nn,1000000,rastrigin_func,0.0,5.0,5.100111218928833e-07,3.2013547512616123,0.0916360967351676,0.09358000312113111,15.595941066741943
8nn,10000000,rastrigin_func,0.0,5.0,1.4010493010644083e-08,3.228110061625407,0.04592104959003068,0.04411909262993009,169.1027865409851
